age,education_level,employment_type,employment_years,monthly_income,fixed_monthly_expenses,debt_to_income_ratio,savings_balance,loan_amount,loan_duration_months,loan_purpose,credit_score,late_payments_12m,missed_payments_12m,utility_bill_on_time_ratio,income_inflation_ratio,document_mismatch_flag,application_velocity,geo_location_mismatch,metadata_anomaly_score,loan_approved,is_fraud
36,1,2,6.5638550721862305,68006.50012802033,24671.720243339758,0.6635681184287945,340125.34416518704,442422.6014833869,36,2,519,6,2,0.997804355757213,1.207253885344397,0,7,0,0.2947916840075093,1,0
37,2,0,8.680387323477506,141280.23213405738,31043.15497837577,0.6915277542276498,412719.9478743144,19859.64370800628,36,2,553,8,0,0.5383099069648243,1.1654514997961332,0,7,0,0.8019462757417753,0,1
49,1,2,1.7720085935923446,127575.82158351876,12133.697828006654,0.3765373364997572,73304.15018000158,378836.29753472825,60,0,487,7,4,0.7365175625418501,1.0316360081546183,0,4,0,0.6967136003530283,0,0
24,2,3,4.412239054224225,110637.21964825278,85145.24851249634,0.13588442142319873,79833.17468357537,242148.91333206723,48,1,490,8,2,0.9010312796554015,1.1797120642540448,0,2,0,0.9373395631247,0,1
58,0,2,11.964505881274777,112862.46264554968,97722.15364436964,0.3813133898657177,395041.62498571887,228918.35783140737,12,3,688,8,0,0.8944754482706168,1.4711606679811935,1,8,0,0.16544164001887773,0,1
50,3,3,14.713262284783797,80023.09869570548,22191.35831152217,0.5716293608488628,308145.3741770723,13477.300922494716,36,2,514,5,2,0.8799985791654843,0.9442121830039633,0,2,0,0.6491892846364932,0,0
57,2,1,19.966950227858995,139729.28774255485,30832.76923887683,0.415245270046555,22430.278813858506,411505.13317358145,60,3,674,1,3,0.6744974676509554,1.2583819508758025,0,9,0,0.24423946808817598,1,0
56,2,1,18.662266626871155,110297.4055429271,88156.85715522406,0.624274205602279,311273.4952311408,186314.20131191757,12,4,385,6,2,0.7269266278425262,0.8303776859092363,0,5,0,0.9035829853016417,0,1
35,3,1,12.85130399070383,114767.53801525614,93381.74181605663,0.34988770062806474,154458.86142188302,274975.159337266,48,1,773,2,3,0.7974841786707352,0.8464914831370045,0,9,0,0.09949941425661568,1,0
57,2,2,8.42496106588144,132019.8174923549,47766.46445261293,0.5443208987728207,184362.57773542296,341877.3363044731,36,0,830,6,3,0.9869702917866285,1.1862797569565096,0,9,0,0.6561618064448772,1,0
18,2,1,12.723547294164653,55629.30661448483,14556.022504216671,0.23049386339778222,384865.7091484401,354288.49245457875,36,3,346,8,2,0.6637736354692465,0.8734574262295647,0,8,0,0.7910857215280299,0,0
28,1,0,15.71303236160464,124919.2175026714,13545.265032353745,0.6245586056514699,405467.5963363053,478430.22882477543,36,1,364,9,4,0.9615719438584289,0.8156427518988002,0,8,0,0.3549178403647072,0,0
45,3,3,2.3667238184677464,45381.27838434397,61655.48794621094,0.4819871781691182,200178.31341991533,270356.5770859384,12,0,774,9,4,0.634678459090247,0.9200590983536155,0,4,0,0.9541380793838092,0,1
42,0,3,8.198097793925765,64894.45379183542,45360.55980038611,0.24284507198262043,473576.4680031774,205862.57997746952,12,3,445,1,4,0.9945372327368522,1.1953944196997022,0,4,0,0.8507306845860373,0,1
40,2,0,16.796045712712345,63629.35905507955,12578.718481988906,0.3043378214484651,203231.3589760361,477314.7769809369,12,1,681,5,1,0.8351318434137959,1.2923386681632527,0,2,0,0.2946182996849034,1,0
48,3,2,7.67665903866088,147208.31089058827,62492.71530813011,0.6240260960072826,385918.01761505497,324634.0151625053,12,2,365,5,3,0.7317557401792755,0.9417349948989661,0,4,0,0.007541092715998676,0,0
47,1,2,11.43744542454373,131349.8390872305,11017.228293012022,0.4378208649630645,241938.63228212952,156093.67457551224,60,3,816,8,2,0.8066952140318024,1.267781606045722,0,4,1,0.29665717611806086,1,1
59,0,3,11.755387217243964,111152.08200673376,80863.47623343457,0.25122200827515057,448766.16326104203,71967.48024774986,24,1,392,8,4,0.6362655845201034,0.9277334317694605,0,6,0,0.28131047047074254,0,0
52,3,1,3.689525062672787,114517.37901000072,37578.95404330344,0.7770898332592083,453880.6218250893,422851.70571793884,60,0,725,4,4,0.6370869287557333,1.22942019864188,0,3,0,0.889964607500909,0,1
24,0,2,7.244708833045768,93069.46327233424,13623.220270830889,0.6005875138718215,43708.40393554193,187468.98536913426,36,1,767,4,2,0.556777271921747,1.0883717759270592,0,2,0,0.9671211782547475,0,1
33,0,2,6.690225774838643,143121.7867241075,62951.699888483796,0.7699943827778574,468246.6656551129,333630.16346857126,60,2,393,8,3,0.5570251488526994,1.2576596565335318,0,8,0,0.07043998597026035,0,0
43,0,0,0.5239341706412959,84513.637874707,45791.59729897492,0.39897353175224026,412767.4207602078,240700.0454892901,48,3,432,7,2,0.6738358707344556,1.4965369267354731,0,2,0,0.4712948285333167,1,1
19,2,0,0.4838352778271049,69467.30228308629,97642.03720214346,0.4325702384842044,395655.35715633346,107475.59209956879,12,3,733,6,1,0.8814277389481858,1.4564718756627935,0,8,1,0.5483319985297957,0,1
18,2,1,16.63394087351547,41194.593801106836,58977.8796253332,0.7285686513295134,100455.66984276121,304826.43822402786,48,3,640,7,1,0.8039855837990812,0.8029972304852726,0,7,0,0.0929116613297033,0,0
29,1,2,5.461416199456249,122206.73479393753,34771.526293330746,0.46753453817176926,402559.60437733243,39734.70378583434,48,2,613,5,2,0.5512922801655105,1.4198071350536141,0,3,0,0.37749770913752256,1,1
22,1,2,10.36157532477631,115477.71116982689,73849.49781705774,0.595095238333967,425066.3673425184,212537.8053368842,36,0,511,2,3,0.9261182624879555,0.8465435566223366,0,6,0,0.3170824173929506,1,0
54,3,0,5.974511471775461,69966.15500813753,34434.280228844014,0.27652101424687103,144575.16722707546,277841.3204351988,12,3,819,6,4,0.8006838134950331,1.4671326103118916,0,6,0,0.5360563543270873,0,1
49,1,2,18.81358490230681,23275.14381469982,91381.89622668085,0.41270852809184844,476130.03918116185,223663.01731810375,48,0,458,7,1,0.9804277883923899,0.9972779753697794,0,5,0,0.661190899731938,0,0
26,0,3,5.185935177315475,129069.6526033414,43724.97734566388,0.1864149060672486,24930.073199582126,376849.3658729855,36,1,567,7,1,0.8350927337056038,1.0674243812878896,0,8,0,0.7034851104965666,0,0
58,0,0,8.593136254778702,21484.337849029573,59488.17064985847,0.2441860251138732,74954.62662356983,415683.2277272031,12,0,773,0,3,0.5875874318520905,0.8641467436230096,0,5,0,0.13675502361338754,0,0
52,2,1,17.454605009692038,111480.97135177662,14551.579344180598,0.10066039068734177,268790.56902575714,387909.10627625725,24,0,709,6,1,0.7368916811539111,0.8785909308302368,0,7,0,0.8129477019446214,1,1
36,0,0,16.838671335836175,146133.4242643874,48350.91141570077,0.12748553615406216,287896.23556115484,29018.344427783035,36,3,773,2,1,0.824248798773602,1.3087183956605237,0,6,0,0.678542029790759,1,1
33,3,2,3.7220283569255463,76895.97265926645,84912.71856948955,0.7840986762238505,322575.0416504517,105123.09751852638,60,4,655,1,3,0.5141323505249888,1.461032565023804,0,7,0,0.8890749167467196,0,1
20,0,1,16.05286619591421,50546.542649473864,82508.39248270077,0.2696475865957336,8484.564657733228,272937.6795392494,12,4,492,1,2,0.5074551320774039,1.2275239464680165,0,9,0,0.4493360594354341,0,0
37,0,0,9.163737734757852,111633.23130563962,30188.670296817363,0.5643174966528014,480183.38731106516,468062.7998174626,48,2,570,7,4,0.5647015002992839,1.3010950108687678,0,3,1,0.8938897627221916,1,1
41,3,3,9.659377441707104,126226.65846202607,30347.116390950643,0.6873697891597281,22294.046367071995,419128.81977553724,48,2,413,8,4,0.6258322175227353,1.3333788212180075,0,7,0,0.8657741223560754,0,1
50,1,3,2.6695994483188756,91035.94109012015,83557.47809919131,0.485462321465595,71530.97636170119,422841.9090923828,60,4,822,2,1,0.7147745617603378,0.9839699921870593,0,3,0,0.4384093323592696,0,0
41,1,0,1.612030275142493,145714.585783299,93735.8578152393,0.20720115005876935,7007.25876302849,158572.0149422407,60,1,354,2,4,0.7437202368798942,0.8316607416441505,0,2,0,0.3811433152929786,1,0
28,3,3,14.558786139475304,26716.933815534943,18582.48291457032,0.6096815061353165,283429.2166470473,220429.46956856427,48,3,364,5,2,0.5690138044689483,0.801310920743418,0,7,0,0.9328120149702568,0,1
25,2,3,9.929223047105996,85623.42777958866,50505.277548360275,0.5201759870697081,466133.4419604861,240645.9141848093,12,3,571,9,1,0.8366957895579155,1.045454498067813,0,4,0,0.7151647345384377,1,0
53,0,3,8.737014052303591,113399.0131519315,40370.88510678061,0.6118754125431626,332973.58304023213,87112.0758414561,36,1,801,0,4,0.7980690308482674,0.9690249597394514,0,1,0,0.9282453464380757,0,1
55,3,1,14.590164573047934,132143.26124939328,88361.96099116954,0.638822635999961,411328.73424021364,25223.383819783594,60,1,661,5,0,0.6472320494205801,0.84362240753443,0,6,0,0.796974778895813,0,0
57,0,3,15.310257979822195,43303.22954801271,17517.242321201687,0.7827872573793216,6640.601729290041,473982.42073565326,60,4,445,2,0,0.5068299417176461,0.9256698047455667,0,6,0,0.6092974392914143,0,0
37,2,3,3.1781633533870712,124000.45262927859,29001.334830223368,0.501494296018697,271007.64923986304,127949.16697511829,60,2,508,3,0,0.5388239576766454,0.8871492287875635,0,6,1,0.1158527770037645,0,1
52,0,3,12.204502989552825,91851.91984341088,77722.15038278449,0.3391487788834213,229781.48875276095,127574.96282457934,24,1,585,8,0,0.6958473877554197,1.4404148664321592,0,2,0,0.2914806725790985,1,1
42,3,1,2.7070816455537106,71551.97865869521,14616.446408309403,0.553925189830166,249483.9721103965,50855.736346692174,12,2,309,2,0,0.576987175582842,0.8981870494214182,0,1,0,0.9688424070983915,0,1
52,0,0,15.027501720580913,37122.953715282165,54328.184264286036,0.1479084964698383,36106.59266759397,464968.7984524515,12,0,485,0,1,0.6884098030739854,1.1763539247913755,0,3,1,0.31942209871420446,0,1
42,1,2,13.13910312534279,132488.4486581586,49789.633121174804,0.7281781228251104,342217.6805346537,294071.1863204883,12,3,763,2,3,0.8140913022551776,1.2151741685785153,0,2,0,0.09325486978537079,0,0
46,2,3,19.13229242166916,40445.517063363,40096.106108987384,0.18356670793673777,251610.20742931723,336848.0599914234,12,4,433,6,3,0.7736187139396418,1.1804426203960436,0,6,1,0.7075533559193198,0,1
35,2,0,1.3791603271284236,60272.4216971829,45511.50837870314,0.3294899865200728,382574.424930632,456672.67475889577,12,3,470,6,1,0.6155879415686971,0.8693395039511916,0,6,1,0.7340042545436842,0,1
63,2,3,1.1410944230250863,57705.9191551168,57694.652823720964,0.6710217664382847,242645.31703085767,179353.88276138686,48,4,512,4,1,0.6719112456293762,1.023158853225386,0,5,0,0.2854577202871508,0,0
35,3,1,5.6437414938640025,133283.82444481106,24523.06225495448,0.5181186648314984,74690.81811321604,314538.5824576612,60,0,829,0,2,0.8070155992243253,0.8358892327242073,0,5,0,0.29767197934630374,1,0
19,2,0,5.234113674718119,107451.38924715674,61479.62904552335,0.3755448641942095,324128.477038911,29011.732817154854,48,3,801,7,3,0.9304275140217244,1.0769689398674211,0,9,0,0.4688929855087839,1,0
52,1,1,4.939575981439996,123568.5816348784,82488.90963699877,0.43140496156251507,86193.18105258311,101518.53883325338,24,0,326,9,0,0.8766067193694387,0.9320192518901145,0,5,0,0.02178894976225554,0,0
33,3,3,18.125091610420732,52560.82684302487,78414.48368111432,0.6981831752415263,436197.28167740745,417310.4444940718,36,4,367,7,1,0.7767000134167075,1.1931427732990658,0,6,0,0.7893230103611636,0,0
58,1,3,4.990923996990122,101233.63294890986,23850.99142243963,0.33800307024192455,306558.1195346208,385716.49460578454,60,1,707,9,0,0.6811464991582431,1.2849658756943705,0,4,0,0.3170887872741256,1,0
53,0,1,5.43899452257262,94326.97780868733,23432.45227673265,0.7087547793685199,78601.94177847712,181814.91881400198,24,3,408,9,3,0.6825256387709027,1.1724839021432945,0,1,0,0.8537631020019776,0,1
50,0,2,15.187965248359275,128267.94898247524,34135.693097042196,0.16169410168368406,481169.0287406034,194637.20760936412,48,0,373,9,4,0.939708655132198,1.103965687627977,0,4,0,0.8026304216000337,0,1
21,0,1,8.9947968490108,137791.31786256388,42496.72537069335,0.6437589060460416,259182.73166766032,271441.6724412539,36,3,561,1,4,0.5196217880202731,1.0711333945996846,0,2,0,0.6614020331187831,0,0
50,0,3,15.534211139103624,21580.380292060287,46761.00232676343,0.6932833431383155,36449.225935827504,10118.09229571593,24,3,667,9,1,0.9939913222101304,1.3891842376679027,0,3,0,0.3248748670992887,0,1
31,1,1,1.3073231512877048,107622.58947764305,71172.74951500108,0.22727235698613715,313416.4522075336,128209.72465863366,36,3,536,2,2,0.8321877054257811,0.9535576455456891,1,7,0,0.51631656166117,0,1
38,3,2,9.751423873467687,26738.653885564774,15101.238894925187,0.4012425726605403,126599.45350640512,112033.58621802507,24,2,665,3,0,0.8405688495361953,1.3139528376702083,0,7,0,0.444829257597959,0,1
37,3,1,0.6722720036656527,91351.62646005627,13120.543380345975,0.21584984226455894,401846.72593865125,132736.64390738407,48,0,585,0,1,0.5189989186523711,1.3302376273180831,0,1,0,0.3388818862486742,0,1
25,2,2,1.2530640691070905,57392.254775678164,45271.950664951815,0.5946228902959525,408911.03678309533,404893.86284138623,36,0,677,3,2,0.8027646374456361,1.093440005089514,0,8,0,0.8481362893031782,1,1
24,1,2,18.12874906688822,59880.95793787835,72744.73229241825,0.47474343764315974,489473.67792733095,147040.18970775715,24,3,675,4,0,0.7423890300452235,1.0081104194579475,0,7,0,0.4835070745776653,1,0
20,0,1,2.7849074223519033,65884.60544880635,27409.180866083432,0.5447263426958248,250934.76551225185,103845.4478045726,48,1,375,2,3,0.5528894534470334,1.1293790402321826,0,1,0,0.8327230977971465,0,1
34,1,1,10.648413645504341,100768.01837644931,67735.40331306265,0.23754087686934783,227478.43986386855,257089.09578858546,60,3,308,9,4,0.6389610053846795,0.865249748124889,0,8,0,0.10521847414182428,0,0
50,2,0,8.221912052014131,63426.49553694,33384.532414626956,0.24822210343669368,376737.80272324034,434166.06782263867,48,2,495,1,2,0.9451572281068257,0.832151022560363,0,2,0,0.14102478860033574,0,0
29,2,3,6.946866525176853,115250.87657673645,89747.74979321647,0.12904812785693448,66235.32817096329,128261.35488037494,48,4,589,5,0,0.7749942079329765,0.8781222396163243,0,8,0,0.9773203051129767,0,1
39,1,2,17.99666691374545,72588.56012460306,90612.09498399548,0.32544727463701084,273457.7568965621,48482.75896847136,60,2,360,7,1,0.7067082875869544,0.9310015220235583,0,3,0,0.5877684626060896,0,0
39,1,0,0.43646793550979,28885.91604029462,36755.84838531938,0.49182126293357253,273123.80006542546,184638.3205663357,48,1,688,6,0,0.5363410779204054,1.15292377423663,0,7,0,0.509769673499049,1,0
63,1,1,13.275793723511782,121888.77952293394,30699.437856691646,0.7005544397981301,44736.561405193606,376349.39403683913,60,3,307,0,1,0.8570607637011528,1.3943956453127855,0,6,0,0.5231560631441117,0,1
47,3,3,19.267888684271007,57148.58219705178,47017.35748596081,0.5668492132210765,208992.04275345677,279838.3669004494,60,0,668,3,4,0.8514254116980162,0.9649496323997809,0,5,0,0.21526877403285982,1,0
55,0,0,11.20336366923684,76259.69434790415,31647.842666213386,0.40477742637982606,426642.399283601,410228.75109143025,60,3,344,2,4,0.8070218034862817,1.4546134075227446,1,2,0,0.718703949501973,0,1
55,1,2,18.736449240661837,109107.7048188472,70514.54589625333,0.7671840800758964,428076.8109973301,480200.1523285246,24,1,643,5,0,0.7551313231103246,1.4684355362545025,0,2,0,0.08478062372975437,0,1
62,1,0,1.0451575857204753,63219.300429332565,84345.8216093457,0.6034716404030823,49618.8324598405,398404.61360829236,36,0,674,8,0,0.7168922011036863,1.4712332233916436,0,1,0,0.5733237131030232,1,1
25,1,2,8.375866381483227,27356.13529907303,70578.29178200953,0.751115642003785,45360.441373915426,305863.50863343914,24,2,326,8,1,0.7966355464939961,1.3862939142734265,0,9,0,0.5707687965859014,0,1
44,2,1,5.203155819241023,68609.73611166577,84191.54025244145,0.469311581290516,131347.73850096765,251737.37814566644,60,4,492,6,1,0.6166977258642033,1.0546775285584045,0,8,0,0.914188424133511,1,1
44,2,3,14.616419299614595,142778.31575025944,45729.29459867267,0.2812329923551977,437383.0312769967,29633.85231065067,36,4,656,8,2,0.9706295320888239,0.8508787377018362,0,8,0,0.5261828101048603,1,0
51,3,3,19.625941809944933,103425.47164881257,24068.527363797475,0.1369786804553054,64451.29253674947,492317.76961888024,36,3,361,7,2,0.7943972645901147,1.1981731122365464,0,1,0,0.13706269597417953,0,0
38,0,3,5.130601248884956,107292.2893267369,76415.58526578329,0.6082593960386954,359998.4013137231,197905.75006177084,60,2,361,4,2,0.6555962221771883,1.1910770107560635,0,5,0,0.5727532592481626,0,0
47,3,1,13.083492029481489,102196.67997289318,42442.70546273985,0.18491209860387392,50582.80980655161,84591.82481926473,36,1,721,8,0,0.7248399254425786,1.3949830369767169,0,6,0,0.09132764436533236,1,1
50,0,2,3.9619526551948026,45868.97806472678,70414.37427062192,0.31194258979037703,311568.9268739127,336687.3391442638,36,4,679,6,2,0.9028423944384462,1.4971937356622735,0,2,0,0.20379383529992168,1,1
45,2,1,11.306605091432198,74383.40233329641,34357.95477835891,0.47272963551872826,178033.6495595724,149301.26165677508,24,2,576,4,0,0.5808080303651487,1.1557101145921034,0,5,0,0.031108584187416133,0,0
64,2,3,9.278649733766724,117622.17378723137,17310.667132600538,0.49509161144582337,394456.9814829335,297031.35275621334,36,3,730,7,4,0.6464178112301302,1.041642821727849,0,6,0,0.5132935824594983,1,0
50,2,1,19.44010659263074,33178.47668191069,99332.3615938987,0.5204082378909952,116845.2244126818,297516.2748438497,60,0,414,6,3,0.8397540113682778,0.9301311980893869,0,9,0,0.08453261529357237,0,0
22,3,1,12.170545453929332,56120.860891662596,24058.135713753938,0.21637873124479046,319600.9146949799,228407.61224240588,12,3,420,8,4,0.657744603241112,0.8033598773721595,0,1,0,0.46939437853132904,0,0
36,1,1,6.990127441736376,55921.48410056097,98957.8894567133,0.3658161833751542,117841.26728794248,419698.12161707086,12,3,824,9,0,0.896250840930733,1.1563795847422154,0,3,1,0.9329450353241441,1,1
21,1,2,2.2819156977586674,76162.46058728578,97955.19393098025,0.5320359589818767,356830.1415560769,139833.86016216708,12,2,715,0,0,0.5652267435886804,1.188863066691817,0,9,0,0.719761413019332,1,0
52,2,0,3.024936574698691,147447.93632248405,81443.62935172356,0.7788732052436493,436839.01728037436,229829.96989268975,60,4,462,8,3,0.8813430852273043,1.3774569358721782,0,1,0,0.07741167422529305,0,1
34,1,0,4.506338599024701,28775.331068896852,69348.06658737978,0.6093417963897821,63400.89956338002,273469.143009576,12,2,636,6,1,0.5341758574252831,1.1532038775249605,0,1,0,0.22420981220884317,0,0
61,1,1,5.01933322680596,87431.12926947736,62002.634522597626,0.7458226299657705,433297.8442977518,335176.1131759768,24,0,678,0,1,0.5062963063337473,1.4415278440662396,0,1,0,0.6736624198934342,0,1
45,3,0,17.012321156822757,43317.40866158736,87949.13908400512,0.633548440819924,296787.62720714894,394146.2067477388,60,2,623,0,1,0.9491117594160811,1.2396584336000047,0,7,0,0.8947018610241837,0,1
47,0,0,11.224455765650498,146187.95090326673,36049.55694575391,0.5142018782246803,63555.245433511984,203455.56861034548,60,1,472,4,2,0.7906696084661493,1.3882353667547582,0,5,0,0.03291858676395376,0,1
46,2,1,10.467818227487328,34729.45561457035,52091.30912363893,0.2344163583954412,213770.92767985602,326563.0026073321,60,3,363,7,1,0.6759134485434057,0.903811214365423,1,6,0,0.812451131720594,0,1
63,2,1,2.2953774373843494,72468.13030700685,65745.09724298518,0.5666799563247592,80430.14674254895,83799.36700357437,36,4,400,8,2,0.6162973184819251,1.3987352912116204,0,8,0,0.5618138803383087,1,1
23,3,3,17.2027938669887,115925.0480284988,47007.1428282542,0.536365696171935,350173.94443328475,466997.5692658145,36,0,621,5,2,0.8084428916304081,1.2726006981106939,0,2,0,0.5460913252963926,0,0
52,3,0,14.456286064169674,111592.07564356789,48473.780868124115,0.5217284193200865,379434.0672089748,197698.81514629174,36,3,365,9,1,0.7545010917683691,0.9191631227068314,1,2,0,0.9578131827533579,0,1
58,1,2,1.3533672380000317,74954.7227962112,39725.620075187595,0.44285010759176857,52898.260136399476,367465.49676845485,48,2,757,7,1,0.9957988877649926,0.9328344907022077,0,3,0,0.7476446125967731,1,0
54,2,1,14.156701944595373,65048.14183385337,60780.86350160824,0.4700596227924929,253069.92634732218,19967.130122267044,24,1,752,5,3,0.9916079933268729,1.448550433330955,0,3,0,0.8501188680561119,1,1
41,0,3,10.870764346852921,71689.60921187318,86551.70752136044,0.33410976898267286,407312.5280129586,110541.70002335543,60,2,558,5,3,0.8175122830708048,0.8225507523152611,0,3,0,0.3539955695446667,1,0
46,3,2,1.634506914935565,54355.91421062311,28137.554020568157,0.46351888484961223,468081.52077549824,248670.44671855323,60,3,725,3,2,0.7214352530529453,1.1237744603069943,0,4,0,0.5543640408284098,1,0
63,0,0,9.166012830573129,46693.28203188397,94098.97348780972,0.23828913397493479,256758.933370885,440343.70918884984,36,0,477,4,3,0.745570484567331,1.0194327029538712,0,3,1,0.6154056774277707,0,1
48,0,3,9.693925742600939,82795.1606826557,72017.88883734067,0.6636220781522638,475139.61180570355,268355.0234758318,60,4,579,1,2,0.841239533118431,1.2655542079988997,0,2,0,0.32158394036246507,1,0
52,2,1,3.315490803265515,54909.38828878895,84094.58914120271,0.23004386828909548,267844.4852280149,465636.53632400074,60,3,643,2,0,0.5507872721176907,1.3877405712982944,0,9,0,0.5702481249473995,0,1
50,2,2,18.913962940005646,57370.016436642516,60057.16233670105,0.1594764029226265,197095.24729995398,247060.4793255702,12,0,316,2,2,0.6641760369053591,1.0522646850895987,0,6,0,0.23665537947971382,0,0
38,3,1,16.99950742961324,105378.28825169241,80156.50312816571,0.40537221845001015,424101.56427644775,250320.05740061548,60,3,595,4,2,0.5376361205018019,1.098831461125986,0,3,0,0.14337567106823956,0,0
49,2,0,13.380446746582166,145909.85312098596,11458.03576055205,0.5608152076542433,246491.35522904454,68675.92636526062,48,1,501,4,3,0.5366803797584598,1.48734244915099,1,9,0,0.37397025927733263,1,1
40,2,2,9.245911220012143,98472.83607271877,83654.23823015817,0.40640177745347894,235951.25528226153,403301.5596345877,36,2,493,5,0,0.5979196209471169,1.348741556775442,0,4,0,0.739289628746437,0,1
50,2,0,8.235310831690171,30007.330718445613,13612.497317682986,0.293727892365916,245156.24470491416,131013.05210886062,24,4,448,4,4,0.7426266272966134,1.4280428916522538,0,4,0,0.9161871480738876,0,1
20,0,0,13.019469343019082,29825.869801028704,90092.20387265763,0.49071982872330855,423392.50093487266,450810.1197924344,24,0,674,5,4,0.8923871605813947,1.1071335544561407,0,8,0,0.4577140514982325,1,0
35,3,3,10.908637388138109,143685.01870992358,99276.6472514779,0.34290163478853997,415970.77084402606,456303.8679618941,12,4,334,7,4,0.7427479455829362,0.9638533427888807,0,7,0,0.6428236882754317,0,0
42,1,1,1.2454621176377123,58647.802739953375,36466.071595910005,0.7530073830886432,201759.9962201056,472221.9548183334,24,4,668,1,0,0.6677383052804349,1.0883044257705161,0,7,0,0.10303713097510048,1,0
59,0,2,10.250052975406634,31968.70819072181,28928.670065721428,0.7458515977225005,166649.9299352625,264912.9396605141,24,4,328,3,1,0.5411764951683791,1.3012643424820594,0,7,1,0.9044637585523287,0,1
48,2,0,16.12807234465679,97875.7963295496,78882.70274722367,0.4516602739804668,245964.01201956463,341775.9545439857,36,0,520,5,0,0.7751477615915647,0.8766012833851855,0,5,0,0.5686042135699344,1,0
20,0,0,9.18479755193916,101074.34117773459,32772.37068282279,0.329518795812781,286386.25486855453,391472.7812302151,36,0,352,4,3,0.6356342932415884,0.9893283739315561,0,7,0,0.780338247625157,0,0
57,2,2,1.0391315510853683,104305.62661542946,87900.61448549831,0.6159926897696474,119168.60531399847,74197.16313872815,48,4,652,0,2,0.8074670889585738,0.8326451303231133,0,4,0,0.7944412009213938,1,0
63,2,0,15.725563987680662,54762.26362148037,19255.833294172902,0.12569906043814666,396977.5423577953,304469.02554877364,12,2,691,8,2,0.9885938695662091,1.102643416836692,0,8,0,0.2564805263681059,1,0
41,0,3,4.027275642719488,21964.388947881755,21335.967674142245,0.43233830423055586,243241.38286621144,26805.97163862272,24,3,375,2,3,0.555657160738775,1.3792120151857292,0,9,0,0.5291744531818495,0,1
49,3,3,5.1724166977607755,145451.99802908133,98123.6399590554,0.3354263759892335,167022.7742099798,253807.38086047568,48,4,793,1,3,0.6060626993609699,0.8172645818086076,0,3,0,0.9604797515609774,1,1
64,2,3,3.294127068645918,52616.09593984332,70645.50084430042,0.7443751195717884,53410.49648199531,85872.91399391142,12,1,821,8,2,0.7365472690496874,1.2727264687650162,1,7,0,0.08963454482082778,0,1
39,3,3,6.60430129742995,107883.41744683117,86219.85019860575,0.10840211909087778,119422.58020180346,99632.23372142151,24,4,416,6,1,0.9843069076729647,1.4527471121596176,1,9,0,0.6830498980295634,0,1
40,1,0,15.1350301137727,111861.88308423225,39189.643961636626,0.4869704130028444,474640.58587799186,188873.30767937473,24,0,579,4,1,0.8859048881349978,0.9658495030578276,1,1,0,0.962264078035172,1,1
19,2,2,10.387717190078746,99300.96422033315,70883.53745685439,0.6184645067466382,152549.8434097633,221894.21169108647,36,3,474,5,1,0.9491145965814151,1.2855443885093538,0,2,0,0.30057710805402216,0,0
44,3,2,4.097625483014252,60677.96124777427,63481.76445777375,0.43951259126682896,84429.64468351766,315354.48802077177,60,1,594,3,3,0.6668574242378964,1.4825713307701402,0,7,0,0.8614479214043481,0,1
59,3,2,17.556601563040818,55242.51298932855,64283.51081106523,0.15978212111390516,230336.3958274966,46469.92503487268,12,3,750,0,2,0.9960192368892973,1.473594642106724,0,2,1,0.9336575454082716,1,1
19,1,2,17.591637099030585,97696.8767513514,71427.92135839493,0.7807229730195316,153543.87168012434,256808.96300634788,24,3,817,3,2,0.5514164080320787,0.9644504351204003,0,7,0,0.7470862093948251,0,0
43,3,1,17.41156850092014,132592.4323695199,61782.32558161887,0.4626073019632686,17579.625135597078,99486.31382401955,12,1,320,8,2,0.5264864530230504,0.8702317372484482,0,1,0,0.23132831230695827,0,0
34,3,2,4.775924227630785,143075.38476004143,48615.61323723994,0.529930371023308,161572.60863970863,291247.8357655535,48,4,372,0,0,0.927801313527014,0.9037977765271412,0,3,0,0.3340007188265939,0,0
57,1,1,9.024786883619761,33767.75457248849,34833.04249424922,0.26562684789525515,272054.31196973426,322328.26000797993,48,4,335,9,0,0.9636324351034931,1.2914249679374996,0,5,0,0.03580929441773073,0,0
50,2,1,19.699793122817503,40127.71963770358,79172.31978218818,0.43844865957476276,275856.1860099835,282787.5357108984,60,4,806,2,4,0.5452926787730509,1.3080312128172928,0,6,0,0.8314532342453552,0,1
26,3,3,15.440249526199807,142815.71364180034,30364.518700286757,0.40040464437082535,178279.46058844434,371764.80013437074,24,2,532,4,0,0.5567137133729207,1.2719655931397393,0,9,0,0.8496111865110799,1,1
60,3,1,0.5433484245111964,115749.57968352303,72311.88755389728,0.15242708940138863,223651.37812630032,174448.52967804164,36,4,796,6,1,0.5165870788778869,1.0352548714195666,0,9,0,0.6327103099661927,0,0
56,3,0,1.304091825209841,134789.1972278705,30999.9540384394,0.17431224748322707,482758.95911738323,384902.22990023415,24,1,505,8,1,0.552253781321362,0.9188438578306856,0,3,0,0.35252785126385133,0,0
46,0,1,9.278627536246656,46342.242437594614,66279.71529590085,0.6862307637331422,188674.2386151558,222055.8700370149,12,2,725,5,1,0.6047099084001404,1.2065327643665773,0,8,0,0.07681102763992054,0,0
59,1,3,18.184404117231203,96386.16324422225,77237.04404161261,0.2678739665446132,129113.40662999148,247250.40417807244,48,4,343,2,1,0.9850383094550005,1.1385763120305066,1,4,0,0.7530576099149094,0,1
